Date,HYG,IEF,SPY,^VIX
2015-03-20,50.67483901977539,85.36428833007812,175.50498962402344,13.020000457763672
2015-03-23,50.71400451660156,85.47460174560547,175.16299438476562,13.40999984741211
2015-03-24,50.79246520996094,85.73465728759766,174.1787109375,13.619999885559082
2015-03-25,50.658023834228516,85.36428833007812,171.62631225585938,15.4399995803833
2015-03-26,50.652435302734375,84.8835220336914,171.21762084960938,15.800000190734863
2015-03-27,50.69160842895508,85.21454620361328,171.60964965820312,15.069999694824219
2015-03-30,50.83170700073242,85.2066421508789,173.7032470703125,14.510000228881836
2015-03-31,50.77009201049805,85.42736053466797,172.1851806640625,15.289999961853027
2015-04-01,50.87474822998047,85.8338851928711,171.5762939453125,15.109999656677246
2015-04-02,50.91414260864258,85.58918762207031,172.19354248046875,14.670000076293945
2015-04-06,51.04356002807617,85.69969177246094,173.3529510498047,14.739999771118164
2015-04-07,51.313743591308594,85.77067565917969,172.89414978027344,14.779999732971191
2015-04-08,51.302494049072266,85.69175720214844,173.47805786132812,13.979999542236328
2015-04-09,51.2518424987793,85.34444427490234,174.2454376220703,13.09000015258789
2015-04-10,51.37004470825195,85.32069396972656,175.19642639160156,12.579999923706055
2015-04-13,51.274356842041016,85.4943618774414,174.40390014648438,13.9399995803833
2015-04-14,51.296897888183594,85.74702453613281,174.7375946044922,13.670000076293945
2015-04-15,51.49948501586914,85.7944107055664,175.52162170410156,12.84000015258789
2015-04-16,51.39254379272461,85.8575668334961,175.47158813476562,12.600000381469727
2015-04-17,51.23495101928711,86.03121185302734,173.4530487060547,13.890000343322754
2015-04-20,51.3475341796875,85.87335968017578,175.037841796875,13.300000190734863
2015-04-21,51.381309509277344,85.69175720214844,174.82933044433594,13.25
2015-04-22,51.33066177368164,85.19441986083984,175.6884307861328,12.710000038146973
2015-04-23,51.313743591308594,85.45492553710938,176.13055419921875,12.479999542236328
2015-04-24,51.39818572998047,85.7548828125,176.5392608642578,12.289999961853027
2015-04-27,51.415069580078125,85.6207046508789,175.8052215576172,13.119999885559082
2015-04-28,51.336273193359375,85.22605895996094,176.36412048339844,12.40999984741211
2015-04-29,51.24058151245117,84.91022491455078,175.63844299316406,13.390000343322754
2015-04-30,51.21244812011719,84.88655090332031,173.87844848632812,14.550000190734863
2015-05-01,51.32662582397461,84.42247772216797,175.7635498046875,12.699999809265137
2015-05-04,51.3153190612793,84.24846649169922,176.26397705078125,12.850000381469727
2015-05-05,51.247501373291016,84.10623168945312,174.2454376220703,14.3100004196167
2015-05-06,51.0948486328125,83.69510650634766,173.5281219482422,15.149999618530273
2015-05-07,51.08921432495117,84.05084991455078,174.2204132080078,15.130000114440918
2015-05-08,51.4905891418457,84.37501525878906,176.51426696777344,12.859999656677246
2015-05-11,51.168365478515625,83.54486846923828,175.6717529296875,13.850000381469727
2015-05-12,51.162689208984375,83.608154296875,175.1462860107422,13.859999656677246
2015-05-13,51.08921432495117,83.49747467041016,175.17965698242188,13.760000228881836
2015-05-14,51.337955474853516,83.78207397460938,177.00637817382812,12.739999771118164
2015-05-15,51.45104217529297,84.3829345703125,177.19818115234375,12.380000114440918
2015-05-18,51.366241455078125,83.8136978149414,177.7487335205078,12.729999542236328
2015-05-19,51.28708267211914,83.44209289550781,177.6903533935547,12.850000381469727
2015-05-20,51.22490310668945,83.6239242553711,177.565185546875,12.880000114440918
2015-05-21,51.298377990722656,84.12205505371094,178.08241271972656,12.109999656677246
2015-05-22,51.337955474853516,83.93228149414062,177.656982421875,12.130000114440918
2015-05-26,51.23054122924805,84.45407104492188,175.74685668945312,14.0600004196167
2015-05-27,51.343597412109375,84.4066390991211,177.41506958007812,13.270000457763672
2015-05-28,51.32099914550781,84.48574829101562,177.2148895263672,13.3100004196167
2015-05-29,51.394474029541016,84.53316497802734,176.11390686035156,13.84000015258789
2015-06-01,51.480796813964844,84.16018676757812,176.4725341796875,13.970000267028809
2015-06-02,51.384273529052734,83.57418060302734,176.29734802246094,14.239999771118164
2015-06-03,51.10599899291992,82.86151885986328,176.7644500732422,13.65999984741211
2015-06-04,50.94133758544922,83.26535034179688,175.2714080810547,14.710000038146973
2015-06-05,50.788028717041016,82.66354370117188,174.9711151123047,14.210000038146973
2015-06-08,50.788028717041016,82.78233337402344,173.89512634277344,15.289999961853027
2015-06-09,50.7028694152832,82.51311492919922,173.87008666992188,14.470000267028809
2015-06-10,50.770992279052734,82.1963119506836,175.95535278320312,13.220000267028809
2015-06-11,50.87322998046875,82.8457260131836,176.5225372314453,12.850000381469727
2015-06-12,50.68583679199219,82.79817199707031,175.17127990722656,13.779999732971191
2015-06-15,50.447330474853516,82.9961166381836,174.42059326171875,15.390000343322754
2015-06-16,50.731231689453125,83.31285858154297,175.3715362548828,14.8100004196167
2015-06-17,50.68583679199219,83.36038208007812,175.6550750732422,14.5
2015-06-18,50.87322998046875,83.2970199584961,177.48178100585938,13.1899995803833
2015-06-19,50.90159606933594,83.74049377441406,176.69390869140625,13.960000038146973
2015-06-22,51.00379943847656,83.03569793701172,177.5991668701172,12.739999771118164
2015-06-23,50.969722747802734,82.78233337402344,177.72488403320312,12.109999656677246
2015-06-24,50.83345031738281,83.02782440185547,176.43408203125,13.260000228881836
2015-06-25,50.68012237548828,82.8219223022461,175.89759826660156,14.010000228881836
2015-06-26,50.532470703125,82.42593383789062,175.86415100097656,14.020000457763672
2015-06-29,50.186119079589844,83.38414001464844,172.17620849609375,18.850000381469727
2015-06-30,50.424598693847656,83.15451049804688,172.53668212890625,18.229999542236328
2015-07-01,50.43317413330078,82.71990203857422,173.91961669921875,16.09000015258789
2015-07-02,50.62137222290039,83.01331329345703,173.76031494140625,16.790000915527344
2015-07-06,50.455970764160156,83.60025787353516,173.26580810546875,17.010000228881836
